fecha;Run Fondo;serie;"1M";"3M";"6M";"1Y";ytd
2023-07-17;9192;APV;1.07%;1.52%;2.44%;1.67%;3.23%
2023-07-18;9192;APV;1.07%;1.69%;2.63%;2.71%;3.24%
2023-07-19;9192;APV;0.97%;1.94%;2.32%;2.82%;3.21%
2023-07-20;9192;APV;0.58%;1.94%;2.36%;2.92%;3.06%
2023-07-21;9192;APV;0.73%;2.16%;2.50%;2.79%;3.21%
2023-07-22;9192;APV;0.81%;2.14%;2.50%;2.48%;3.21%
2023-07-23;9192;APV;0.91%;2.12%;2.38%;2.47%;3.22%
2023-07-24;9192;APV;0.96%;2.04%;2.62%;2.51%;3.28%
2023-07-25;9192;APV;1.20%;2.24%;2.89%;2.38%;3.53%
2023-07-26;9192;APV;1.11%;2.33%;2.68%;2.95%;3.44%
2023-07-27;9192;APV;1.13%;2.23%;2.67%;2.97%;3.47%
2023-07-28;9192;APV;1.38%;2.25%;2.82%;3.10%;3.63%
2023-07-29;9192;APV;1.39%;2.23%;2.81%;3.10%;3.64%
2023-07-30;9192;APV;1.22%;2.20%;2.93%;3.09%;3.64%
2023-07-31;9192;APV;1.84%;2.83%;3.88%;3.71%;4.28%
2023-01-31;9430;APV;0.53%;3.51%;0.51%;4.60%;0.56%
2023-02-01;9430;APV;0.33%;3.30%;0.33%;4.23%;0.38%
2023-02-02;9430;APV;0.29%;3.46%;0.23%;4.12%;0.38%
2023-02-03;9430;APV;0.48%;3.22%;0.37%;4.24%;0.44%
2023-02-04;9430;APV;0.36%;3.40%;0.31%;4.19%;0.45%
2023-02-05;9430;APV;0.40%;3.39%;0.41%;4.18%;0.46%
2023-02-06;9430;APV;0.41%;3.39%;0.42%;4.19%;0.49%
2023-02-07;9430;APV;0.21%;3.08%;0.23%;4.06%;0.33%
2023-02-08;9430;APV;0.14%;3.02%;0.14%;3.74%;0.29%
2023-02-09;9430;APV;0.03%;2.62%;0.20%;3.70%;0.27%
2023-02-10;9430;APV;-0.04%;2.25%;0.12%;3.92%;0.29%
2023-02-11;9430;APV;-0.28%;1.92%;0.27%;4.15%;0.32%
2023-02-12;9430;APV;-0.44%;1.94%;0.22%;4.14%;0.35%
2023-02-13;9430;APV;-0.65%;1.72%;0.00%;3.91%;0.15%
2023-02-14;9430;APV;-0.82%;1.30%;-0.20%;3.62%;-0.01%
2023-02-15;9430;APV;-0.85%;0.75%;-0.24%;3.76%;-0.02%
2023-02-16;9430;APV;-0.80%;0.58%;-0.02%;3.83%;0.02%
2023-02-17;9430;APV;-0.79%;0.70%;0.14%;3.89%;0.00%
2023-02-18;9430;APV;-0.73%;0.70%;0.37%;3.96%;0.02%
2023-02-19;9430;APV;-0.82%;0.71%;0.60%;3.96%;0.05%
2023-02-20;9430;APV;-0.68%;0.74%;0.61%;3.97%;0.09%
2023-02-21;9430;APV;-0.73%;0.42%;0.53%;3.89%;0.05%
2023-02-22;9430;APV;-0.72%;0.40%;1.02%;3.97%;0.08%
2023-02-23;9430;APV;-0.60%;0.62%;1.26%;4.09%;0.20%
2023-02-24;9430;APV;-0.13%;0.92%;1.52%;3.93%;0.61%
2023-02-25;9430;APV;-0.09%;0.96%;1.62%;3.96%;0.64%
2023-02-26;9430;APV;-0.11%;0.97%;1.65%;3.95%;0.67%
2023-02-27;9430;APV;0.19%;1.29%;1.95%;4.26%;0.99%
2023-02-28;9430;APV;0.22%;1.36%;1.96%;4.25%;1.04%
2023-03-01;9430;APV;0.25%;0.79%;1.68%;3.56%;0.63%
2023-03-02;9430;APV;0.21%;0.56%;1.26%;3.35%;0.58%
2023-03-03;9430;APV;0.01%;0.40%;1.09%;3.32%;0.44%
2023-03-04;9430;APV;0.02%;0.41%;1.09%;3.11%;0.47%
2023-03-05;9430;APV;0.03%;0.37%;0.70%;3.10%;0.50%
2023-03-06;9430;APV;-0.12%;0.37%;0.76%;2.95%;0.38%
2023-03-07;9430;APV;-0.01%;0.40%;1.06%;2.65%;0.32%
2023-03-08;9430;APV;-0.01%;0.34%;1.10%;2.66%;0.27%
2023-03-09;9430;APV;-0.19%;0.38%;0.93%;2.54%;0.09%
2023-03-10;9430;APV;-0.17%;0.38%;0.93%;2.36%;0.12%
2023-03-11;9430;APV;-0.19%;0.36%;0.91%;2.55%;0.13%
2023-03-12;9430;APV;-0.21%;0.41%;0.94%;2.54%;0.13%
2023-03-13;9430;APV;0.52%;0.83%;1.39%;3.09%;0.68%
2023-03-14;9430;APV;0.56%;0.58%;1.18%;3.07%;0.55%
2023-03-15;9430;APV;0.94%;0.98%;1.62%;3.66%;0.92%
2023-03-16;9430;APV;1.01%;1.11%;1.69%;4.05%;1.02%
2023-03-17;9430;APV;1.22%;1.28%;1.86%;4.22%;1.22%
2023-03-18;9430;APV;1.20%;1.26%;1.83%;4.17%;1.22%
2023-03-19;9430;APV;1.18%;1.46%;1.81%;4.17%;1.23%
2023-03-20;9430;APV;1.13%;1.46%;1.92%;4.15%;1.22%
2023-03-21;9430;APV;1.14%;1.57%;1.95%;4.10%;1.19%
2023-03-22;9430;APV;0.96%;1.41%;2.27%;4.06%;1.04%
2023-03-23;9430;APV;0.81%;1.37%;2.37%;4.02%;1.02%
2023-03-24;9430;APV;0.64%;1.59%;2.59%;4.31%;1.26%
2023-03-25;9430;APV;0.62%;1.56%;2.56%;4.35%;1.27%
2023-03-26;9430;APV;0.60%;1.59%;3.03%;4.34%;1.27%
2023-03-27;9430;APV;0.04%;1.35%;3.33%;4.09%;1.04%
2023-03-28;9430;APV;0.03%;1.33%;3.69%;4.33%;1.07%
2023-03-29;9430;APV;-0.02%;1.12%;3.90%;4.16%;1.01%
2023-03-30;9430;APV;0.17%;1.21%;4.26%;4.04%;1.21%
2023-03-31;9430;APV;0.27%;1.28%;4.36%;3.80%;1.30%
2023-04-01;9430;APV;0.67%;1.25%;4.33%;3.67%;1.31%
2023-04-02;9430;APV;0.73%;1.23%;4.30%;3.66%;1.31%
2023-04-03;9430;APV;1.18%;1.67%;4.84%;3.97%;1.62%
2023-04-04;9430;APV;1.22%;1.61%;5.37%;3.92%;1.69%
2023-04-05;9430;APV;1.12%;1.56%;5.40%;3.76%;1.63%
2023-04-06;9430;APV;1.61%;1.91%;6.07%;4.07%;2.00%
2023-04-07;9430;APV;1.68%;1.88%;6.02%;3.94%;2.00%
2023-04-08;9430;APV;1.73%;1.86%;5.99%;3.50%;2.01%
2023-04-09;9430;APV;1.92%;1.77%;5.96%;3.50%;2.01%
2023-04-10;9430;APV;1.84%;1.63%;5.88%;3.40%;1.97%
2023-04-11;9430;APV;1.61%;1.13%;5.68%;3.07%;1.74%
2023-04-12;9430;APV;1.39%;0.73%;5.46%;2.99%;1.53%
2023-04-13;9430;APV;0.63%;0.50%;5.10%;2.49%;1.31%
2023-04-14;9430;APV;0.86%;0.58%;5.17%;2.29%;1.41%
2023-04-15;9430;APV;0.52%;0.61%;5.18%;2.27%;1.44%
2023-04-16;9430;APV;0.45%;0.65%;5.19%;2.26%;1.48%
2023-04-17;9430;APV;0.21%;0.63%;4.88%;2.17%;1.43%
2023-04-18;9430;APV;0.10%;0.56%;4.69%;2.12%;1.32%
2023-04-19;9430;APV;-0.07%;0.27%;4.57%;1.79%;1.15%
2023-04-20;9430;APV;-0.18%;0.27%;4.71%;1.74%;1.04%
2023-04-21;9430;APV;-0.17%;0.24%;4.43%;1.92%;1.02%
2023-04-22;9430;APV;0.02%;0.26%;4.44%;1.93%;1.06%
2023-04-23;9430;APV;0.07%;0.28%;4.45%;1.92%;1.09%
2023-04-24;9430;APV;-0.03%;0.48%;4.51%;2.02%;1.23%
2023-04-25;9430;APV;0.00%;0.53%;4.69%;1.92%;1.26%
2023-04-26;9430;APV;-0.14%;0.35%;4.49%;2.00%;1.13%
2023-04-27;9430;APV;0.10%;0.33%;4.36%;1.96%;1.14%
2023-04-28;9430;APV;0.13%;0.38%;4.24%;1.89%;1.20%
2023-04-29;9430;APV;0.22%;0.40%;4.25%;2.14%;1.23%
2023-04-30;9430;APV;0.05%;0.42%;4.26%;2.14%;1.27%
2023-05-01;9430;APV;-0.01%;0.92%;4.25%;2.13%;1.30%
2023-05-02;9430;APV;0.00%;0.94%;4.42%;2.24%;1.32%
2023-05-03;9430;APV;-0.28%;0.90%;4.16%;2.28%;1.35%
2023-05-04;9430;APV;-0.45%;0.79%;4.21%;2.08%;1.24%
2023-05-05;9430;APV;-0.51%;0.64%;4.05%;2.09%;1.11%
2023-05-06;9430;APV;-0.84%;0.64%;4.06%;2.41%;1.14%
2023-05-07;9430;APV;-0.81%;0.84%;3.95%;2.40%;1.17%
2023-05-08;9430;APV;-0.88%;0.83%;3.87%;2.30%;1.12%
2023-05-09;9430;APV;-0.98%;0.74%;3.37%;2.63%;1.01%
2023-05-10;9430;APV;-0.93%;0.72%;2.99%;2.67%;1.02%
2023-05-11;9430;APV;-0.62%;0.79%;2.73%;2.76%;1.11%
2023-05-12;9430;APV;-0.59%;0.58%;2.52%;2.39%;0.93%
2023-05-13;9430;APV;-0.36%;0.79%;2.52%;2.38%;0.94%
2023-05-14;9430;APV;-0.45%;0.97%;2.28%;2.36%;0.96%
2023-05-15;9430;APV;-0.70%;0.75%;1.50%;2.10%;0.73%
2023-05-16;9430;APV;-0.59%;0.86%;1.44%;2.10%;0.87%
2023-05-17;9430;APV;-0.49%;0.94%;1.65%;2.05%;0.94%
2023-05-18;9430;APV;-0.41%;0.88%;1.59%;2.10%;0.91%
2023-05-19;9430;APV;-0.30%;0.80%;1.52%;1.89%;0.85%
2023-05-20;9430;APV;-0.17%;0.77%;1.52%;1.75%;0.86%
2023-05-21;9430;APV;-0.14%;0.83%;1.25%;1.74%;0.88%
2023-05-22;9430;APV;-0.21%;0.77%;1.17%;1.67%;0.85%
2023-05-23;9430;APV;-0.36%;0.52%;1.15%;1.38%;0.73%
2023-05-24;9430;APV;-0.39%;0.22%;1.14%;1.31%;0.83%
2023-05-25;9430;APV;-0.55%;0.07%;1.03%;1.14%;0.71%
2023-05-26;9430;APV;-0.60%;-0.15%;0.82%;0.95%;0.51%
2023-05-27;9430;APV;-0.60%;-0.46%;0.82%;0.74%;0.53%
2023-05-28;9430;APV;-0.64%;-0.48%;0.87%;0.73%;0.55%
2023-05-29;9430;APV;-0.57%;-0.38%;1.03%;0.80%;0.65%
2023-05-30;9430;APV;-0.61%;-0.38%;1.07%;0.84%;0.65%
2023-05-31;9430;APV;-0.40%;-0.17%;1.28%;1.02%;0.86%
2023-06-01;9430;APV;-0.44%;0.22%;1.02%;0.96%;0.85%
2023-06-02;9430;APV;-0.45%;0.28%;0.84%;0.96%;0.86%
2023-06-03;9430;APV;-0.46%;0.44%;0.84%;1.02%;0.88%
2023-06-04;9430;APV;-0.34%;0.43%;0.84%;1.01%;0.90%
2023-06-05;9430;APV;-0.07%;0.53%;0.91%;1.11%;1.03%
2023-06-06;9430;APV;-0.05%;0.71%;1.08%;1.14%;1.09%
2023-06-07;9430;APV;-0.08%;0.77%;1.17%;1.08%;1.09%
2023-06-08;9430;APV;-0.17%;0.67%;1.01%;1.14%;0.94%
2023-06-09;9430;APV;-0.05%;0.87%;1.25%;1.29%;0.96%
2023-06-10;9430;APV;-0.05%;0.85%;1.23%;1.30%;0.97%
2023-06-11;9430;APV;-0.13%;0.85%;1.22%;1.29%;0.98%
2023-06-12;9430;APV;0.33%;1.12%;1.54%;1.53%;1.25%
2023-06-13;9430;APV;0.38%;0.64%;1.48%;1.86%;1.33%
2023-06-14;9430;APV;0.42%;0.83%;1.42%;2.12%;1.38%
2023-06-15;9430;APV;0.79%;0.60%;1.59%;2.12%;1.53%
2023-06-16;9430;APV;0.78%;0.63%;1.75%;2.14%;1.66%
2023-06-17;9430;APV;0.73%;0.45%;1.73%;1.99%;1.67%
2023-06-18;9430;APV;0.77%;0.45%;1.72%;1.97%;1.68%
2023-06-19;9430;APV;0.97%;0.59%;2.06%;2.09%;1.83%
2023-06-20;9430;APV;1.22%;0.86%;2.33%;2.19%;2.09%
2023-06-21;9430;APV;1.21%;0.90%;2.48%;2.18%;2.10%
2023-06-22;9430;APV;1.31%;1.11%;2.53%;1.96%;2.16%
2023-06-23;9430;APV;1.37%;1.08%;2.47%;1.78%;2.11%
2023-06-24;9430;APV;1.28%;0.85%;2.45%;1.75%;2.12%
2023-06-25;9430;APV;1.41%;0.85%;2.43%;1.73%;2.13%
2023-06-26;9430;APV;1.62%;0.86%;2.47%;1.71%;2.14%
2023-06-27;9430;APV;1.54%;1.03%;2.39%;1.62%;2.08%
2023-06-28;9430;APV;1.48%;0.96%;2.30%;1.74%;2.03%
2023-06-29;9430;APV;1.39%;1.03%;2.16%;1.73%;2.05%
2023-06-30;9430;APV;1.43%;0.86%;2.08%;1.66%;2.08%
2023-07-01;9430;APV;1.23%;0.78%;2.04%;1.54%;2.10%
2023-07-02;9430;APV;1.23%;0.78%;2.02%;1.52%;2.11%
2023-07-03;9430;APV;1.31%;0.57%;2.24%;1.59%;2.20%
2023-07-04;9430;APV;1.26%;0.47%;2.08%;1.58%;2.17%
2023-07-05;9430;APV;1.03%;0.44%;2.00%;1.17%;2.07%
2023-07-06;9430;APV;1.00%;0.09%;2.00%;1.12%;2.10%
2023-07-07;9430;APV;0.86%;-0.04%;1.84%;0.94%;1.96%
2023-07-08;9430;APV;1.02%;-0.03%;1.83%;1.03%;1.98%
2023-07-09;9430;APV;1.02%;-0.03%;1.74%;1.02%;1.99%
2023-07-10;9430;APV;1.04%;0.05%;1.68%;1.03%;2.02%
2023-07-11;9430;APV;1.01%;0.26%;1.39%;0.82%;2.00%
2023-07-12;9430;APV;0.64%;0.37%;1.10%;0.70%;1.90%
2023-07-13;9430;APV;0.78%;0.80%;1.30%;0.84%;2.12%
2023-07-14;9430;APV;0.83%;0.80%;1.39%;0.72%;2.22%
2023-07-15;9430;APV;0.69%;0.77%;1.38%;1.50%;2.23%
2023-07-16;9430;APV;0.56%;0.74%;1.39%;1.48%;2.23%
2023-07-17;9430;APV;0.89%;1.12%;1.76%;1.80%;2.57%
2023-07-18;9430;APV;0.84%;1.20%;1.77%;2.29%;2.54%
2023-07-19;9430;APV;0.66%;1.33%;1.61%;2.40%;2.50%
2023-07-20;9430;APV;0.30%;1.35%;1.62%;2.47%;2.40%
2023-07-21;9430;APV;0.41%;1.49%;1.73%;2.38%;2.53%
2023-07-22;9430;APV;0.36%;1.46%;1.72%;2.18%;2.53%
2023-07-23;9430;APV;0.42%;1.43%;1.71%;2.16%;2.54%
2023-07-24;9430;APV;0.39%;1.27%;1.76%;2.12%;2.52%
2023-07-25;9430;APV;0.47%;1.34%;1.87%;1.93%;2.62%
2023-07-26;9430;APV;0.40%;1.41%;1.76%;2.37%;2.55%
2023-07-27;9430;APV;0.50%;1.44%;1.77%;2.57%;2.59%
2023-07-28;9430;APV;0.71%;1.54%;1.92%;2.76%;2.76%
2023-07-29;9430;APV;0.70%;1.51%;1.92%;2.75%;2.76%
2023-07-30;9430;APV;0.67%;1.48%;1.91%;2.74%;2.77%
2023-07-31;9430;APV;1.25%;2.07%;2.79%;3.31%;3.37%
2023-01-31;9432;APV;0.22%;2.49%;-0.53%;2.59%;0.24%
2023-02-01;9432;APV;0.12%;2.38%;-0.51%;2.25%;0.16%
2023-02-02;9432;APV;0.19%;2.40%;-0.41%;2.00%;0.25%
2023-02-03;9432;APV;0.35%;1.98%;-0.52%;1.97%;0.17%
2023-02-04;9432;APV;0.19%;2.15%;-0.51%;1.81%;0.18%
2023-02-05;9432;APV;0.28%;2.14%;-0.64%;1.80%;0.19%
2023-02-06;9432;APV;0.06%;1.98%;-0.79%;1.64%;0.05%
2023-02-07;9432;APV;-0.14%;1.70%;-0.98%;1.46%;-0.13%
2023-02-08;9432;APV;-0.19%;1.72%;-0.98%;1.17%;-0.15%
2023-02-09;9432;APV;-0.29%;1.54%;-0.86%;1.12%;-0.15%
2023-02-10;9432;APV;-0.46%;1.05%;-0.98%;1.57%;-0.23%
2023-02-11;9432;APV;-0.68%;0.63%;-0.87%;1.73%;-0.21%
2023-02-12;9432;APV;-0.86%;0.63%;-0.95%;1.72%;-0.19%
2023-02-13;9432;APV;-1.19%;0.42%;-1.17%;1.50%;-0.39%
2023-02-14;9432;APV;-1.31%;0.05%;-1.30%;1.32%;-0.50%
2023-02-15;9432;APV;-1.37%;-0.56%;-1.38%;1.56%;-0.55%
2023-02-16;9432;APV;-1.23%;-0.71%;-1.28%;1.64%;-0.52%
2023-02-17;9432;APV;-1.23%;-0.76%;-1.29%;1.71%;-0.57%
2023-02-18;9432;APV;-1.03%;-0.84%;-1.38%;1.95%;-0.55%
2023-02-19;9432;APV;-1.30%;-0.83%;-1.46%;1.95%;-0.53%
2023-02-20;9432;APV;-0.99%;-0.74%;-1.38%;2.03%;-0.43%
2023-02-21;9432;APV;-1.18%;-1.44%;-1.59%;1.78%;-0.62%
2023-02-22;9432;APV;-1.22%;-1.48%;-0.98%;1.97%;-0.65%
2023-02-23;9432;APV;-1.13%;-1.13%;-0.48%;2.54%;-0.48%
2023-02-24;9432;APV;-0.66%;-0.77%;-0.28%;1.97%;-0.19%
2023-02-25;9432;APV;-0.64%;-0.80%;-0.22%;2.05%;-0.17%
2023-02-26;9432;APV;-0.76%;-0.79%;-0.14%;2.05%;-0.15%
2023-02-27;9432;APV;-0.49%;-0.50%;0.13%;2.33%;0.15%
2023-02-28;9432;APV;-0.58%;-0.35%;0.03%;2.21%;0.07%
2023-03-01;9432;APV;-0.49%;-0.98%;-0.03%;1.50%;-0.33%
2023-03-02;9432;APV;-0.67%;-1.19%;-0.35%;1.25%;-0.42%
2023-03-03;9432;APV;-0.60%;-1.21%;-0.38%;1.46%;-0.42%
2023-03-04;9432;APV;-0.59%;-1.20%;-0.39%;1.24%;-0.40%
2023-03-05;9432;APV;-0.57%;-1.22%;-0.53%;1.24%;-0.39%
2023-03-06;9432;APV;-0.41%;-0.90%;-0.49%;1.25%;-0.35%
2023-03-07;9432;APV;-0.30%;-0.70%;-0.17%;1.25%;-0.43%
2023-03-08;9432;APV;-0.39%;-0.82%;-0.13%;1.37%;-0.54%
2023-03-09;9432;APV;-0.48%;-0.57%;-0.45%;1.33%;-0.64%
2023-03-10;9432;APV;-0.49%;-0.68%;-0.55%;0.95%;-0.72%
2023-03-11;9432;APV;-0.50%;-0.69%;-0.57%;1.07%;-0.71%
2023-03-12;9432;APV;-0.52%;-0.59%;-0.86%;1.07%;-0.71%
2023-03-13;9432;APV;0.27%;-0.17%;-0.39%;1.66%;-0.13%
2023-03-14;9432;APV;0.08%;-0.60%;-0.76%;1.60%;-0.41%
2023-03-15;9432;APV;0.60%;-0.04%;-0.23%;2.32%;0.04%
2023-03-16;9432;APV;0.77%;0.17%;-0.05%;2.86%;0.25%
2023-03-17;9432;APV;1.10%;0.42%;0.20%;3.12%;0.53%
2023-03-18;9432;APV;1.09%;0.40%;0.18%;2.87%;0.53%
2023-03-19;9432;APV;1.07%;0.54%;0.16%;2.86%;0.53%
2023-03-20;9432;APV;0.86%;0.32%;0.24%;2.74%;0.42%
2023-03-21;9432;APV;0.93%;0.27%;0.09%;2.46%;0.31%
2023-03-22;9432;APV;0.91%;0.40%;0.56%;2.52%;0.25%
2023-03-23;9432;APV;0.76%;0.32%;0.49%;2.49%;0.28%
2023-03-24;9432;APV;0.80%;0.63%;0.81%;2.97%;0.61%
2023-03-25;9432;APV;0.79%;0.61%;0.78%;3.09%;0.62%
2023-03-26;9432;APV;0.77%;0.63%;1.11%;3.09%;0.62%
2023-03-27;9432;APV;0.21%;0.35%;1.48%;2.81%;0.36%
2023-03-28;9432;APV;0.33%;0.66%;2.05%;3.28%;0.41%
2023-03-29;9432;APV;0.35%;0.51%;2.39%;3.10%;0.42%
2023-03-30;9432;APV;0.57%;0.64%;2.83%;2.62%;0.64%
2023-03-31;9432;APV;0.78%;0.84%;3.05%;2.60%;0.86%
2023-04-01;9432;APV;1.20%;0.82%;3.03%;2.55%;0.86%
2023-04-02;9432;APV;1.29%;0.80%;3.00%;2.55%;0.86%
2023-04-03;9432;APV;1.62%;1.37%;3.42%;2.88%;1.19%
2023-04-04;9432;APV;1.75%;1.34%;3.84%;2.89%;1.34%
2023-04-05;9432;APV;1.72%;1.42%;3.74%;2.80%;1.33%
2023-04-06;9432;APV;1.97%;1.61%;4.32%;3.05%;1.61%
2023-04-07;9432;APV;2.05%;1.59%;4.43%;2.79%;1.61%
2023-04-08;9432;APV;2.16%;1.57%;4.41%;2.41%;1.61%
2023-04-09;9432;APV;2.26%;1.47%;4.38%;2.40%;1.61%
2023-04-10;9432;APV;2.30%;1.33%;4.32%;2.33%;1.57%
2023-04-11;9432;APV;2.18%;0.98%;4.63%;2.30%;1.45%
2023-04-12;9432;APV;2.11%;0.70%;4.57%;2.67%;1.38%
2023-04-13;9432;APV;1.43%;0.48%;4.17%;2.30%;1.30%
2023-04-14;9432;APV;1.77%;0.53%;4.15%;1.88%;1.35%
2023-04-15;9432;APV;1.33%;0.54%;4.15%;1.87%;1.38%
2023-04-16;9432;APV;1.15%;0.68%;4.16%;1.86%;1.40%
2023-04-17;9432;APV;0.81%;0.67%;3.57%;1.76%;1.34%
2023-04-18;9432;APV;0.64%;0.68%;3.15%;1.63%;1.17%
2023-04-19;9432;APV;0.35%;0.11%;2.96%;1.37%;0.88%
2023-04-20;9432;APV;0.31%;0.17%;3.22%;1.23%;0.74%
2023-04-21;9432;APV;0.36%;0.10%;2.68%;1.30%;0.68%
2023-04-22;9432;APV;0.45%;0.12%;2.69%;1.16%;0.70%
2023-04-23;9432;APV;0.45%;0.07%;2.69%;1.15%;0.73%
2023-04-24;9432;APV;0.24%;0.38%;2.64%;1.25%;0.86%
2023-04-25;9432;APV;0.30%;0.45%;2.95%;1.22%;0.92%
2023-04-26;9432;APV;0.15%;0.15%;3.08%;1.42%;0.76%
2023-04-27;9432;APV;0.51%;0.22%;3.13%;1.51%;0.87%
2023-04-28;9432;APV;0.59%;0.35%;3.33%;1.22%;1.00%
2023-04-29;9432;APV;0.60%;0.36%;3.33%;1.46%;1.03%
2023-04-30;9432;APV;0.41%;0.52%;3.34%;1.46%;1.05%
2023-05-01;9432;APV;0.22%;0.92%;3.32%;1.45%;1.08%
2023-05-02;9432;APV;0.31%;0.92%;3.33%;1.51%;1.17%
2023-05-03;9432;APV;-0.03%;0.99%;2.98%;1.59%;1.16%
2023-05-04;9432;APV;-0.23%;0.92%;3.09%;1.36%;1.10%
2023-05-05;9432;APV;-0.29%;0.84%;3.00%;1.28%;1.03%
2023-05-06;9432;APV;-0.54%;1.00%;3.00%;2.00%;1.05%
2023-05-07;9432;APV;-0.52%;1.21%;2.93%;1.99%;1.08%
2023-05-08;9432;APV;-0.48%;1.27%;3.01%;2.00%;1.12%
2023-05-09;9432;APV;-0.62%;1.14%;2.70%;2.15%;0.98%
2023-05-10;9432;APV;-0.60%;1.19%;2.26%;2.27%;0.96%
2023-05-11;9432;APV;-0.36%;1.30%;1.94%;2.60%;1.09%
2023-05-12;9432;APV;-0.53%;1.04%;1.68%;2.15%;0.85%
2023-05-13;9432;APV;-0.44%;1.25%;1.68%;2.03%;0.86%
2023-05-14;9432;APV;-0.48%;1.37%;1.42%;2.02%;0.87%
2023-05-15;9432;APV;-0.69%;1.24%;0.68%;1.81%;0.68%
2023-05-16;9432;APV;-0.60%;1.31%;0.59%;1.77%;0.79%
2023-05-17;9432;APV;-0.53%;1.38%;0.62%;1.53%;0.80%
2023-05-18;9432;APV;-0.44%;1.28%;0.43%;1.60%;0.72%
2023-05-19;9432;APV;-0.21%;1.22%;0.37%;1.79%;0.67%
2023-05-20;9432;APV;-0.05%;1.12%;0.37%;1.65%;0.69%
2023-05-21;9432;APV;0.02%;1.32%;-0.14%;1.64%;0.70%
2023-05-22;9432;APV;-0.06%;1.30%;-0.20%;1.56%;0.64%
2023-05-23;9432;APV;-0.32%;0.88%;-0.25%;1.06%;0.40%
2023-05-24;9432;APV;-0.41%;0.63%;-0.14%;0.84%;0.44%
2023-05-25;9432;APV;-0.72%;0.36%;-0.44%;0.53%;0.19%
2023-05-26;9432;APV;-0.68%;0.23%;-0.56%;0.49%;0.08%
2023-05-27;9432;APV;-0.77%;-0.06%;-0.56%;0.21%;0.09%
2023-05-28;9432;APV;-0.89%;0.03%;-0.32%;0.20%;0.10%
2023-05-29;9432;APV;-0.80%;0.15%;-0.10%;0.29%;0.22%
2023-05-30;9432;APV;-0.87%;0.10%;-0.20%;-0.04%;0.18%
2023-05-31;9432;APV;-0.76%;0.21%;-0.09%;0.14%;0.29%
2023-06-01;9432;APV;-0.73%;0.67%;-0.32%;0.20%;0.34%
2023-06-02;9432;APV;-0.64%;0.95%;-0.26%;0.62%;0.52%
2023-06-03;9432;APV;-0.62%;0.96%;-0.26%;0.70%;0.53%
2023-06-04;9432;APV;-0.55%;0.95%;-0.26%;0.69%;0.54%
2023-06-05;9432;APV;-0.25%;1.16%;-0.07%;0.89%;0.77%
2023-06-06;9432;APV;-0.15%;1.26%;0.35%;0.94%;0.91%
2023-06-07;9432;APV;-0.29%;1.22%;0.51%;0.58%;0.78%
2023-06-08;9432;APV;-0.48%;1.18%;0.34%;0.81%;0.63%
2023-06-09;9432;APV;-0.31%;1.32%;0.73%;1.05%;0.67%
2023-06-10;9432;APV;-0.28%;1.40%;0.72%;1.10%;0.68%
2023-06-11;9432;APV;-0.40%;1.41%;0.70%;1.09%;0.68%
2023-06-12;9432;APV;0.23%;1.80%;1.20%;1.46%;1.07%
2023-06-13;9432;APV;0.32%;1.30%;1.13%;1.76%;1.18%
2023-06-14;9432;APV;0.30%;1.59%;0.99%;2.03%;1.17%
2023-06-15;9432;APV;0.74%;1.39%;1.35%;2.09%;1.43%
2023-06-16;9432;APV;0.77%;1.32%;1.48%;2.16%;1.57%
2023-06-17;9432;APV;0.77%;1.04%;1.47%;1.96%;1.57%
2023-06-18;9432;APV;0.85%;1.05%;1.45%;1.95%;1.58%
2023-06-19;9432;APV;0.98%;1.12%;1.67%;2.00%;1.66%
2023-06-20;9432;APV;1.23%;1.50%;1.82%;2.08%;1.93%
2023-06-21;9432;APV;1.23%;1.61%;1.89%;2.06%;1.93%
2023-06-22;9432;APV;1.23%;1.63%;2.03%;1.61%;1.88%
2023-06-23;9432;APV;1.35%;1.48%;1.80%;1.17%;1.76%
2023-06-24;9432;APV;1.31%;1.14%;1.78%;0.76%;1.76%
2023-06-25;9432;APV;1.57%;1.14%;1.76%;0.74%;1.77%
2023-06-26;9432;APV;1.69%;1.15%;1.79%;0.73%;1.77%
2023-06-27;9432;APV;1.67%;1.40%;1.76%;0.70%;1.77%
2023-06-28;9432;APV;1.59%;1.28%;1.95%;0.88%;1.70%
2023-06-29;9432;APV;1.44%;1.24%;1.75%;0.67%;1.66%
2023-06-30;9432;APV;1.65%;1.18%;1.83%;0.60%;1.83%
2023-07-01;9432;APV;1.50%;0.97%;1.80%;0.42%;1.84%
2023-07-02;9432;APV;1.31%;0.97%;1.78%;0.40%;1.84%
2023-07-03;9432;APV;1.48%;0.82%;2.21%;0.56%;2.02%
2023-07-04;9432;APV;1.46%;0.67%;2.02%;0.68%;2.02%
2023-07-05;9432;APV;1.11%;0.56%;1.99%;-0.03%;1.89%
2023-07-06;9432;APV;0.85%;0.15%;1.76%;-0.55%;1.76%
2023-07-07;9432;APV;0.79%;-0.03%;1.56%;-0.62%;1.57%
2023-07-08;9432;APV;0.94%;-0.03%;1.54%;-0.67%;1.58%
2023-07-09;9432;APV;0.91%;-0.02%;1.45%;-0.69%;1.59%
2023-07-10;9432;APV;1.01%;0.12%;1.46%;-0.60%;1.70%
2023-07-11;9432;APV;1.03%;0.26%;1.24%;-0.92%;1.72%
